"provider_name","address1","address2","city","county","state_code","zip","national_drug_code","order_label","last_order_date","last_date_delivered","total_courses","courses_available","courses_available_date","geocoded_address","npi"
"BVHS - BLUFFTON HOSPITAL","139 Garau St.","Pharmacy Dept.","Bluffton","ALLEN","OH","45817","0310-7442-02","Evusheld","2022-01-05T00:00:00.000","2022-01-12T00:00:00.000","48","48","2022-01-14T00:00:00.000","POINT (-83.898113 40.88755)",
"KITSAP GENERAL SURGERY","9927 Mickelberry Rd, Suite 121",,"Silverdale","KITSAP","WA","98383","0006-5055-06","Molnupiravir","2021-12-29T00:00:00.000","2022-01-10T00:00:00.000","20",,,"POINT (-122.682299 47.652149)","1659593754"
"CVS Store #02541","1102 N. DEMAREE ST.","CVS Pharmacy","VISALIA","TULARE","CA","93291","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"140","80","2022-01-18T00:00:00.000","POINT (-119.331877 36.3394)","1679726236"
"Kinney Drugs #65","2085 Route 5 and 20",,"Seneca Falls","SENECA","NY","13148","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-06T00:00:00.000","60","59","2022-01-18T00:00:00.000",,"1477660645"
"DANIEL PHARMACY","1114 CENTRAL AVE",,"FORT DODGE","WEBSTER","IA","50501","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"120",,,"POINT (-94.182837 42.50576)","1043256050"
"SAINT ALPHONSUS REG MED CENTER","1055 N Curtis",,"Boise","ADA","ID","83706","0310-7442-02","Evusheld","2022-01-12T00:00:00.000","2021-12-28T00:00:00.000","168","42","2022-01-17T00:00:00.000","POINT (-116.253622 43.613868)",
"METROPLEX VITAL CARE","12700 Hillcrest Rd","Suite 218","Dallas","DALLAS","TX","75230","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2021-12-29T00:00:00.000","40","8","2022-01-17T00:00:00.000","POINT (-96.78617 32.922372)",
"Walmart Pharmacy #5404","17550 HALSTED ST",,"HOMEWOOD","COOK","IL","60430","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"200","80","2022-01-18T00:00:00.000","POINT (-87.636424 41.567593)","1841217148"
"SAENZ MEDICAL PHARMACY LONESTAR INC","2121 E GRIFFIN PARKWAY","18","MISSION","HIDALGO","TX","78572","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","40","0","2022-01-17T00:00:00.000","POINT (-98.288372 26.224828)","1588799795"
"Moyes Drug Store","162 East Railroad Street South East",,"PELHAM","MITCHELL","GA","31779","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"340","160","2022-01-18T00:00:00.000","POINT (-84.151085 31.125688)","1205915626"
"Walgreens Store #15654","2550 E 88TH AVE",,"ANCHORAGE","ANCHORAGE","AK","99507","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","40","2","2022-01-18T00:00:00.000","POINT (-149.835259 61.141134)","1316366032"
"HLTHFIRST FAM CARE CTR INC","387 Quarry St.","Suite 100","Fall River","BRISTOL","MA","02723","0006-5055-06","Molnupiravir","2021-12-28T00:00:00.000","2022-01-10T00:00:00.000","20","20","2022-01-18T00:00:00.000","POINT (-71.139627 41.693477)",
"Prestons Pharmacy INC","5101 Langston Blvd",,"Arlington","ARLINGTON","VA","22207","0310-7442-02","Evusheld","2022-01-12T00:00:00.000","2021-12-28T00:00:00.000","72",,,,
"Walmart Pharmacy #2724","1107 Shaver St",,"Pasadena","HARRIS","TX","77506","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2021-12-29T00:00:00.000","40","26","2022-01-18T00:00:00.000","POINT (-95.211411 29.69291)","1922025030"
"CVS Store #05432","16804 W. MAIN ST","CVS Pharmacy","CUT OFF","LAFOURCHE","LA","70345","0006-5055-06","Molnupiravir","2022-01-05T00:00:00.000","2022-01-10T00:00:00.000","20","20","2022-01-18T00:00:00.000","POINT (-90.314785 29.471609)","1255435194"
"Charleston Family Health Center","51 Nassau St",,"Charleston","CHARLESTON","SC","29403","0069-1085-30","Paxlovid","2022-01-09T00:00:00.000","2022-01-11T00:00:00.000","40","40","2022-01-17T00:00:00.000","POINT (-79.937928 32.79403)","1033210505"
"Forward Pharmacy of Cottage Grove","429 W Cottage Grove Rd",,"Cottage Grove","DANE","WI","53527","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000","2022-01-10T00:00:00.000","40","19","2022-01-15T00:00:00.000","POINT (-89.212284 43.087132)","1508376682"
"Hematology-Oncology of Indiana","8301 Harcourt Road","Suite 200","Indianapolis","MARION","IN","46260","0310-7442-02","Evusheld","2022-01-13T00:00:00.000",,"96","72","2022-01-18T00:00:00.000","POINT (-86.193886 39.907556)",
"CVS Store #00971","150 GRANITE STREET","CVS Pharmacy","WESTERLY","WASHINGTON","RI","02891","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2021-12-31T00:00:00.000","120","104","2022-01-18T00:00:00.000","POINT (-71.819727 41.368894)","1770687576"
"CVS Store #09801","10 SHAW AVENUE","CVS Pharmacy","CLOVIS","FRESNO","CA","93612","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-05T00:00:00.000","160","56","2022-01-18T00:00:00.000","POINT (-119.708794 36.808422)","1568406395"
"Walgreens Store #10837","379 NORTH ST",,"MEADVILLE","CRAWFORD","PA","16335","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2022-01-14T00:00:00.000","100","99","2022-01-18T00:00:00.000","POINT (-80.147577 41.640319)","1669638714"
"CVS Store #00997","206 GLEN COVE AVENUE","CVS Pharmacy","GLEN COVE","NASSAU","NY","11542","0006-5055-06","Molnupiravir","2021-12-24T00:00:00.000","2021-12-31T00:00:00.000","340","312","2022-01-18T00:00:00.000","POINT (-73.635496 40.84882)","1770687436"
"Walmart Pharmacy #773","1538 Highway 190",,"Eunice","SAINT LANDRY","LA","70535","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"40","19","2022-01-18T00:00:00.000","POINT (-92.44726 30.495042)","1093733578"
"Rite Aid 07772","33 W RIDGE","STE 101","LIMERICK","MONTGOMERY","PA","19468","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","100","91","2022-01-18T00:00:00.000","POINT (-75.502032 40.216322)",
"CVS Store #08645","4501 LINCOLNWAY EAST","CVS Pharmacy","MISHAWAKA","ST JOSEPH","IN","46544","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2021-12-31T00:00:00.000","80","37","2022-01-18T00:00:00.000","POINT (-86.109951 41.663332)","1588607881"
"Walmart Pharmacy #229","512 Industrial Park Dr",,"Trumann","POINSETT","AR","72472","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-04T00:00:00.000","80","16","2022-01-18T00:00:00.000","POINT (-90.551665 35.680723)","1366469868"
"BELAU NATIONAL HOSP. DH","Belau National Hos. Pharmacy Dept.","6027 One Hospital Rd","Koror","Palau","PW","96940","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-09T00:00:00.000","80",,,,
"Walmart Pharmacy #211","401 Coke Ave",,"Hillsboro","HILL","TX","76645","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-15T00:00:00.000","20",,,"POINT (-97.098763 32.005973)","1538186796"
"Walgreens Store #15993","2341 E MAIN ST",,"EAGLE PASS","MAVERICK","TX","78852","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"60","0","2022-01-18T00:00:00.000","POINT (-100.482404 28.708857)","1639578370"
"CORNERSTONE PHARMACY ROSE CITY","4307 E BROADWAY ST",,"NORTH LITTLE ROCK","PULASKI","AR","72117","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"20","20","2022-01-18T00:00:00.000","POINT (-92.21789 34.756009)","1699789545"
"DR. ANDYS FAMILY PRACTICE","1809 Ozarka College Drive",,"MOUNTAIN VIEW","STONE","AR","72560","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-11T00:00:00.000","60","33","2022-01-17T00:00:00.000","POINT (-92.088043 35.85684)",
"The Golub Corporation","1025 PENNSYLVANIA AVENUE","PRICE CHOPPER PHARMACY 202","MATAMORAS","PIKE","PA","18336","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","100",,,"POINT (-74.708045 41.361524)",
"Walmart Pharmacy #7009","349 Kinston Hwy",,"Richlands","ONSLOW","NC","28574","0006-5055-06","Molnupiravir","2021-12-24T00:00:00.000","2022-01-05T00:00:00.000","40","37","2022-01-18T00:00:00.000","POINT (-77.566657 34.908933)","1427448927"
"Rite Aid 06105","1615 MAIN STREET",,"SUSANVILLE","LASSEN","CA","96130-4730","0006-5055-06","Molnupiravir","2022-01-16T00:00:00.000",,"40","20","2022-01-18T00:00:00.000","POINT (-120.649536 40.415628)",
"Gothams - Everett","103 Garland St",,"Everett","MIDDLESEX","MA","02149","0069-1085-30","Paxlovid","2021-12-28T00:00:00.000","2022-01-06T00:00:00.000","80","80","2022-01-18T00:00:00.000","POINT (-71.039633 42.409608)",
"GILLETTE CHILDRENS SPECIALTY HEALTH","200 University Ave E",,"St. Paul","RAMSEY","MN","55101","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000",,"20",,,"POINT (-93.095722 44.956517)","1386758373"
"SAV-ON PHARMACY","11012 CANYON RD E",,"Puyallup","PIERCE","WA","98373","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","20",,,"POINT (-122.357288 47.15491)","1659739662"
"Baptist Health Floyd","1850 State Street",,"New Albany","FLOYD","IN","47150","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","40","38","2022-01-17T00:00:00.000","POINT (-85.835482 38.300906)",
"WENATCHEE VALLEY HOSPITAL AND CLINI","820 N CHELAN AVE","ATTN: 4TH FLOOR INPATIENT PHARMACY","WENATCHEE","CHELAN","WA","98801","0006-5055-06","Molnupiravir","2021-12-29T00:00:00.000","2022-01-10T00:00:00.000","160","160","2022-01-17T00:00:00.000","POINT (-120.322626 47.433029)","1669719688"
"CONVENIENTMD BELMONT","77 DANIEL WEBSTER HWY",,"BELMONT","BELKNAP","NH","03220-3028","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"60",,,"POINT (-71.493807 43.51357)",
"CDCR Central Fill Pharm","8364 Rovana Circle",,"Sacramento","SACRAMENTO","CA","95828","0006-5055-06","Molnupiravir","2021-12-28T00:00:00.000","2022-01-05T00:00:00.000","80","77","2022-01-14T00:00:00.000","POINT (-121.392891 38.507195)",
"Walmart Pharmacy #599","3200 Fort Henry Dr",,"Kingsport","SULLIVAN","TN","37664","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-05T00:00:00.000","280","0","2022-01-18T00:00:00.000","POINT (-82.516069 36.509603)","1427075613"
"ADHERERX PHARMACY NORTH CAROLINA","118 Mackenan Drive suite 200",,"Cary","WAKE","NC","27511","0310-7442-02","Evusheld","2022-01-04T00:00:00.000","2022-01-11T00:00:00.000","24","22","2022-01-18T00:00:00.000","POINT (-78.807124 35.732708)",
"NATIONAL JEWISH HEALTH","1400 JACKSON ST",,"DENVER","DENVER","CO","80206","0310-7442-02","Evusheld","2022-01-07T00:00:00.000",,"24",,,"POINT (-104.942461 39.7392)",
"SONA PHARMACY + CLINIC","805 FAIRVIEW RD",,"ASHEVILLE","BUNCOMBE","NC","28803","0006-5055-06","Molnupiravir","2021-12-30T00:00:00.000","2022-01-10T00:00:00.000","20",,,"POINT (-82.502652 35.571562)",
"Comm Hlth Ctr OF SOUTHEAST KS","3011 N. Michigan",,"Pittsburg","CRAWFORD","KS","66762","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2022-01-14T00:00:00.000","800",,,"POINT (-94.695748 37.43776)",
"AURORA RETAIL PHARMACY 1085","945 N 12TH ST",,"Milwaukee","MILWAUKEE","WI","53233","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"120","39","2022-01-17T00:00:00.000","POINT (-87.927184 43.042616)","1558386284"
"NORTON CANCER INSTITUTE","676 S Floyd Street","3rd Floor Pharmacy","Louisville","JEFFERSON","KY","40202","0310-7442-02","Evusheld","2021-12-20T00:00:00.000","2021-12-22T00:00:00.000","72","72","2022-01-18T00:00:00.000","POINT (-85.749614 38.245887)",
"Walgreens Store #18296","147 N COMRIE AVE",,"JOHNSTOWN","FULTON","NY","12095","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2021-12-30T00:00:00.000","40","3","2022-01-18T00:00:00.000","POINT (-74.360706 43.013074)","1376067512"
"MAIN LINE HLTH-LANKENAU MED CENT","100 E LANCASTER AVE","INPATIENT PHARMACY","WYNNEWOOD","MONTGOMERY","PA","19096","0310-7442-02","Evusheld","2022-01-12T00:00:00.000","2022-01-11T00:00:00.000","72","48","2022-01-13T00:00:00.000","POINT (-75.265557 39.993575)",
"DANA FARBER CANCER INSTITUTE - ADUl","450 BROOKLINE AVE # YC537",,"BOSTON","SUFFOLK","MA","02215","0310-7442-02","Evusheld","2022-01-13T00:00:00.000","2022-01-07T00:00:00.000","288","143","2022-01-18T00:00:00.000","POINT (-71.108326 42.337944)",
"Susquehanna Comm Hlth + Dent Clinic","471 Hepburn Street",,"Williamsport","LYCOMING","PA","17701","0006-5055-06","Molnupiravir","2022-01-07T00:00:00.000","2022-01-17T00:00:00.000","100",,,"POINT (-77.006929 41.242265)",
"TRINITY MEDICAL CENTER WEST","4000 JOHNSON ROAD","ATTN PHARMACY","STEUBENVILLE","JEFFERSON","OH","43952","0006-5055-06","Molnupiravir","2021-12-29T00:00:00.000","2022-01-07T00:00:00.000","100","73","2022-01-17T00:00:00.000","POINT (-80.65933 40.368124)","1912992884"
"Walgreens Store #10477","11633 SHADOW CREEK PKWY",,"PEARLAND","BRAZORIA","TX","77584","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"100","71","2022-01-18T00:00:00.000","POINT (-95.398998 29.579401)","1457403487"
"CVS Store #00418","2503 SOUTH RD.","CVS Pharmacy","POUGHKEEPSIE","DUTCHESS","NY","12601","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000",,"60","0","2022-01-18T00:00:00.000","POINT (-73.930651 41.658587)","1962500678"
"UPMC WESTERN MARYLAND (WMRMC)","12500 Willowbrook Road",,"Cumberland","ALLEGANY","MD","21502","0310-7442-02","Evusheld","2021-12-28T00:00:00.000","2021-12-22T00:00:00.000","120","120","2022-01-18T00:00:00.000","POINT (-78.731528 39.648265)",
"CVS Store #10577","475 EAST STATE RD.","CVS Pharmacy","AMERICAN FORK","UTAH","UT","84003","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2021-12-31T00:00:00.000","200","195","2022-01-18T00:00:00.000","POINT (-111.786295 40.374118)","1699142224"
"ST. FRANCIS MEDICAL CENTER","6001 E WOODMEN RD",,"COLORADO SPRINGS","MOHAVE","CO","80923","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"20",,,"POINT (-104.715889 38.940256)",
"Rite Aid 00245","2 CUMBERLAND STREET",,"LEBANON","LEBANON","PA","17042-5444","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-15T00:00:00.000","100","85","2022-01-18T00:00:00.000","POINT (-76.412522 40.340333)",
"CONVENIENT MD BEDFORD","3 NASHUA RD",,"BEDFORD","HILLSBOROUGH","NH","03110-5515","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"60",,,"POINT (-71.517963 42.942108)",
"BOWEN PHARMACY","2417 W PLEASANT RIDGE RD",,"ARLINGTON","TARRANT","TX","76015","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000",,"20",,,"POINT (-97.149224 32.677807)","1205477569"
"Meijer Store 310","4665 S Green Ave","Deliver to Pharmacy","Fremont","NEWAYGO","MI","49412","0006-5055-06","Molnupiravir","2021-12-30T00:00:00.000","2022-01-04T00:00:00.000","40","40","2022-01-17T00:00:00.000","POINT (-85.979625 43.470224)","1376007518"
"Premier Pharmacy Care","760 Michaela Dr",,"North Little Rock","PULASKI","AR","72117","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","40","40","2022-01-17T00:00:00.000","POINT (-92.140372 34.734066)","1558764159"
"CENTRAL AVE PHARMACY","65 CENTRAL AVE",,"ALBANY","ALBANY","NY","12206","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"160","80","2022-01-18T00:00:00.000","POINT (-73.765745 42.658845)","1386031334"
"Walmart Pharmacy #1467","539 E Central Ave",,"Jamestown","FENTRESS","TN","38556","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"280","100","2022-01-18T00:00:00.000","POINT (-84.923757 36.427364)","1124045307"
"Walmart Pharmacy #1803","4331 Thousand Oaks Dr",,"San Antonio","BEXAR","TX","78217","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2021-12-29T00:00:00.000","60","14","2022-01-18T00:00:00.000","POINT (-98.408003 29.55091)","1659709426"
"Malama I Ke Ola Health Center","1881 Nani St",,"Wailuku","MAUI","HI","96793","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000",,"20",,,"POINT (-156.499763 20.888965)",
"CENTRAL AVE PHARMACY","65 CENTRAL AVE",,"ALBANY","ALBANY","NY","12206","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2022-01-13T00:00:00.000","40","19","2022-01-18T00:00:00.000","POINT (-73.765745 42.658845)","1386031334"
"AURORA RETAIL PHARMACY 1430","3003 UNIVERSITY DRIVE STE 1",,"MARINETTE","MARINETTE","WI","54143","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000",,"20",,,"POINT (-87.645286 45.070828)","1336634229"
"CITIZENS MEMORIAL HOSPITAL CV0135","1500 N OAKLAND AVE",,"BOLIVAR","POLK","MO","65613","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-06T00:00:00.000","40","19","2022-01-17T00:00:00.000","POINT (-93.420927 37.626098)",
"PARKER DRUG COMPANY","113 NW Center St",,"Mt Olive","WAYNE","NC","28365","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-17T00:00:00.000","60","56","2022-01-18T00:00:00.000","POINT (-78.066911 35.195964)",
"Walmart Pharmacy #4435","3458 Dickerson Pike",,"Nashville","DAVIDSON","TN","37207","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-04T00:00:00.000","260","0","2022-01-18T00:00:00.000","POINT (-86.756717 36.247178)","1114150133"
"Meijer Store 210","730 E Saginaw Hwy","Deliver to Pharmacy","Grand Ledge","EATON","MI","48837","0006-5055-06","Molnupiravir","2021-12-30T00:00:00.000","2022-01-04T00:00:00.000","40","40","2022-01-17T00:00:00.000","POINT (-84.74137 42.740779)","1285773226"
"LAURAS PHARMACY","232 W MAIN ST",,"AZLE","TARRANT","TX","76020","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-14T00:00:00.000","40","22","2022-01-17T00:00:00.000","POINT (-97.545459 32.893157)","1811336738"
"NM DEPT OF HEALTH PHARMACY","NMDOH PHD PHARMACY","1301 Siler Rd, Bldg A","Santa Fe","SANTA FE","NM","87507","0310-7442-02","Evusheld","2022-01-14T00:00:00.000","2021-12-22T00:00:00.000","96","0","2022-01-18T00:00:00.000",,
"CVS Store #09167","790 JAMACHA RD","CVS Pharmacy","EL CAJON","SAN DIEGO","CA","92019","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-05T00:00:00.000","40","20","2022-01-18T00:00:00.000","POINT (-116.927918 32.785678)","1588607337"
"TRI-CITIES COMMUNITY HEALTH","515 W COURT",,"PASCO","FRANKLIN","WA","99301","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2022-01-17T00:00:00.000","40","40","2022-01-17T00:00:00.000","POINT (-119.096141 46.241293)","1003163163"
"Meijer Greenfield Pharmacy 292","5800 W LAYTON AVE","Deliver to Pharmacy","GREENFIELD","MILWAUKEE","WI","53220","0006-5055-06","Molnupiravir","2022-01-03T00:00:00.000","2022-01-10T00:00:00.000","20","19","2022-01-17T00:00:00.000","POINT (-87.986766 42.959474)","1891230652"
"MORROW COUNTY HOSPITAL","651 West Marion Rd",,"Mount Gilead","MORROW","OH","43338","0069-1085-30","Paxlovid","2021-12-28T00:00:00.000","2022-01-06T00:00:00.000","20","20","2022-01-17T00:00:00.000","POINT (-82.849966 40.549373)","1790775161"
"CVS Store #10688","203 SOUTH PLANK RD.","CVS Pharmacy","NEWBURGH","ORANGE","NY","12550","0006-5055-06","Molnupiravir","2021-12-24T00:00:00.000","2021-12-31T00:00:00.000","140","128","2022-01-18T00:00:00.000","POINT (-74.070291 41.526569)","1386148740"
"WISE HEALTH SYSTEM","609 Medical Center Dr",,"Decatur","WISE","TX","76234","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2022-01-17T00:00:00.000","20","0","2022-01-18T00:00:00.000","POINT (-97.593107 33.220263)",
"Fruth Pharmacy - Oakwood #14","864 Oakwood Road",,"Charleston","KANAWHA","WV","25314","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-10T00:00:00.000","360",,,"POINT (-81.662379 38.343056)","1073528915"
"Meijer Store 021","5800 Gull Road","Deliver to Pharmacy","Kalamazoo","KALAMAZOO","MI","49048","0006-5055-06","Molnupiravir","2021-12-30T00:00:00.000","2022-01-10T00:00:00.000","40","36","2022-01-17T00:00:00.000","POINT (-85.517392 42.3255)","1457490419"
"Walmart Pharmacy #4504","312 Palisades Blvd",,"Birmingham","JEFFERSON","AL","35209","0006-5055-06","Molnupiravir","2022-01-17T00:00:00.000","2022-01-10T00:00:00.000","40","17","2022-01-18T00:00:00.000","POINT (-86.820413 33.466852)","1477687317"
"Walgreens Store #09417","3489 SEMINOLE TRL",,"CHARLOTTESVILLE","ALBEMARLE","VA","22911","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-17T00:00:00.000","20","0","2022-01-18T00:00:00.000","POINT (-78.435594 38.13185)","1639333594"
"Walmart Pharmacy #2841","1740 Route 38",,"Lumberton","BURLINGTON","NJ","08048","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"100",,,"POINT (-74.768147 39.979395)","1346267473"
"Walmart Pharmacy #1835","2405 Vestal Pkwy E",,"Vestal","BROOME","NY","13850","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2022-01-04T00:00:00.000","160","159","2022-01-18T00:00:00.000","POINT (-76.012374 42.094429)","1871510941"
"AURORA SINAI MEDICAL CENTER","945 N 12th St",,"Milwaukee","MILWAUKEE","WI","53233","0310-7442-02","Evusheld","2022-01-14T00:00:00.000","2021-12-28T00:00:00.000","96",,,"POINT (-87.927184 43.042616)","1811941263"
"CVS Store #05385","241 MOHAWK AVE","CVS Pharmacy","SCOTIA","SCHENECTADY","NY","12302","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"160","47","2022-01-18T00:00:00.000","POINT (-73.966712 42.827319)","1144323981"
"Freedom Hill Community Health Cente","162 NC 33 East",,"Tarboro","EDGECOMBE","NC","27886","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000",,"20",,,"POINT (-77.52274 35.874602)",
"SAV-ON PHARMACY","715 12TH AVE S",,"Nampa","CANYON","ID","83651","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000",,"80","0","2022-01-18T00:00:00.000","POINT (-116.566366 43.573693)","1114973039"
"Walgreens Store #11210","2000 CELANESE RD",,"ROCK HILL","YORK","SC","29732","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2022-01-13T00:00:00.000","720","1191","2022-01-18T00:00:00.000","POINT (-81.004726 34.976455)","1053594812"
"Walmart Pharmacy #3320","215 E Mile 3 Rd",,"Palmhurst","HIDALGO","TX","78573","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","20",,,"POINT (-98.316828 26.258129)","1821015983"
"Walmart Pharmacy #2040","2106 Mount Holly Rd",,"Burlington","BURLINGTON","NJ","08016","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000",,"20",,,"POINT (-74.839589 40.049724)","1336166461"
"Mobile Medical Nevada-Malkin PC","3753 Howard Hughes Parkway","Suite 200 - 224","Las Vegas","CLARK","NV","89169","0310-7442-02","Evusheld","2022-01-13T00:00:00.000","2021-12-28T00:00:00.000","72","0","2022-01-06T00:00:00.000","POINT (-115.158321 36.120819)","1073856845"
"Southeast Family Pharmacy","223 NC Hwy 111 South",,"Goldsboro","WAYNE","NC","27534","0006-5055-06","Molnupiravir","2021-12-30T00:00:00.000","2022-01-10T00:00:00.000","40","23","2022-01-17T00:00:00.000","POINT (-77.918964 35.342808)","1811343502"
"THE MEDICINE SHOPPE #0618","325 SOUTHWEST DRIVE","Suite A","JONESBORO","CRAIGHEAD","AR","72401","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"20",,,"POINT (-90.708464 35.81825)","1285706069"
"PROVIDENCE ST JOSEPHS HOSPITAL","500 E WEBSTER AVE",,"CHEWELAH","STEVENS","WA","99109","0006-5055-06","Molnupiravir","2021-12-29T00:00:00.000","2022-01-10T00:00:00.000","20","20","2022-01-17T00:00:00.000","POINT (-117.710807 48.278213)",
"CVS Store #05319","5889 AIRLINE HWY","CVS Pharmacy","BATON ROUGE","EAST BATON ROUGE","LA","70805","0006-5055-06","Molnupiravir","2022-01-05T00:00:00.000","2022-01-10T00:00:00.000","40","40","2022-01-18T00:00:00.000","POINT (-91.131351 30.502577)","1861596793"
"Walmart Pharmacy #691","2001 Glenn Blvd SW",,"Fort Payne","DE KALB","AL","35968","0006-5055-06","Molnupiravir","2022-01-17T00:00:00.000",,"40","19","2022-01-18T00:00:00.000","POINT (-85.761395 34.438609)","1720006158"
"EAGLE PHARMACY","1404 S MAIN ST",,"LINDALE","SMITH","TX","75771","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","20","0","2022-01-15T00:00:00.000","POINT (-95.406724 32.502659)","1295077683"
"Meijer Store 022","5121 S WESTNEDGE AVE","Deliver to Pharmacy","Portage","KALAMAZOO","MI","49002","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000",,"100",,,"POINT (-85.58951 42.242889)","1447270384"
"Rite Aid 00639","1924 GENESEE STREET",,"UTICA","ONEIDA","NY","13502-5627","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2021-12-29T00:00:00.000","40","20","2022-01-18T00:00:00.000","POINT (-75.260352 43.087069)",
"Tawas Pharmacy LLC","306 W Lake St",,"TAWAS CITY","IOSCO","MI","48763","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-05T00:00:00.000","60","57","2022-01-18T00:00:00.000","POINT (-83.515183 44.269378)","1518075985"
"AHN-Allegheny General Hospital","320 East North Ave","Inpatient Pharmacy","Pittsburgh","ALLEGHENY","PA","15212","0310-7442-02","Evusheld","2022-01-12T00:00:00.000",,"1200",,,"POINT (-80.003138 40.456172)",
"Malama I Ke Ola Health Center","1881 Nani St",,"Wailuku","MAUI","HI","96793","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000",,"20",,,"POINT (-156.499763 20.888965)",
"Walmart Pharmacy #2040","2106 Mount Holly Rd",,"Burlington","BURLINGTON","NJ","08016","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"100",,,"POINT (-74.839589 40.049724)","1336166461"
"HN2040 - A EINSTEIN MED CTR - INPAT","5501 OLD YORK RD","LEVY- 1ST FL","PHILADELPHIA","PHILADELPHIA","PA","19141","0310-7442-02","Evusheld","2022-01-04T00:00:00.000","2021-12-28T00:00:00.000","72",,,"POINT (-75.144683 40.037)",
