provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
TEXAS ONCOLOGY ARLINGTON NORTH,906 W Randol Mill Rd.,Suite 200,Arlington,Tarrant,TX,76012,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,96,24.0,2022-01-24T00:00:00.000,POINT (-97.119123 32.750148),
TEXAS ONCOLOGY PHARMACY HEB,1609 Hospital Parkway,,Bedford,Tarrant,TX,76022,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,72,71.0,2022-01-24T00:00:00.000,POINT (-97.125362 32.83425),
COOK CHILDRENS MEDICAL CENTER,801 7th Ave,Pharmacy,Fort Worth,Tarrant,TX,76104,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,96,89.0,2022-02-04T00:00:00.000,POINT (-97.34196 32.736359),
CTR FOR CANCER AND BLOOD DISORDERS,800 W MAGNOLIA AVE,SUITE 230,Fort Worth,Tarrant,TX,76104,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,288,274.0,2022-02-02T00:00:00.000,POINT (-97.332832 32.730639),
HCA MEDICAL CITY FORT WORTH,900 8TH AVE,Pharmacy,Fort Worth,Tarrant,TX,76104,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,432,279.0,2022-02-03T00:00:00.000,POINT (-97.343696 32.736093),
JPS HOSPITAL CENTRAL FILL PHARMACY,4701 BRYANT IRVIN NORTH,STE LL215,Fort Worth,Tarrant,TX,76107,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,168,193.0,2022-02-02T00:00:00.000,POINT (-97.412207 32.716095),
JPS HOSPITAL INPATIENT PHARMACY,1500 S MAIN ST,INPATIENT PHARMACY,Fort Worth,Tarrant,TX,76104,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,168,215.0,2022-02-04T00:00:00.000,POINT (-97.326407 32.726764),
TEXAS ONCOLOGY FT WORTH,500 SOUTH HENDERSON ST,STE 300,Fort Worth,Tarrant,TX,76104,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,72,42.0,2022-01-26T00:00:00.000,POINT (-97.337793 32.739294),
THR TEXAS HEALTH RESOURCES MedSuprt,1100 Bridgewood,Suite 107,Fort Worth,Tarrant,TX,76112,0310-7442-02,Evusheld,2021-12-28T00:00:00.000,2022-01-05T00:00:00.000,288,287.0,2022-01-31T00:00:00.000,POINT (-97.217364 32.763704),
JPS HOSPITAL OUTPATIENT PHARMACY,1500 S MAIN ST,OPC1,Forth Worth,Tarrant,TX,76104,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,48,,,POINT (-97.326407 32.726764),
HENDRICK MEDICAL CENTER PHARMACY,1900 PINE STREET,Pharmacy Room 5407,Abilene,Taylor,TX,79601,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,168,156.0,2022-02-01T00:00:00.000,POINT (-99.73118 32.472136),
ASCENSION SETON AUSTIN,1201 W 38TH ST,,Austin,Travis,TX,78705,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,144,,,POINT (-97.745186 30.30614),
ASCENSION SETON NORTHWEST,11113 RESEARCH BLVD,Department of Pharmacy,Austin,Travis,TX,78759,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,120,72.0,2022-01-25T00:00:00.000,POINT (-97.744938 30.405511),
ASCENSION SETON SOUTHWEST,7900 FM 1826,,Austin,Travis,TX,78737,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,120,24.0,2022-01-05T00:00:00.000,POINT (-97.88951 30.22696),
DELL CHILDRENS MEDICAL CENTER,4900 MUELLER BLVD,,Austin,Travis,TX,78723,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,120,120.0,2022-01-20T00:00:00.000,POINT (-97.704884 30.302662),
DELL SETON MEDICAL CENTER AT UT,1500 Red River Street,,Austin,Travis,TX,78701,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-20T00:00:00.000,240,,,POINT (-97.733887 30.275402),
HEART HOSPITAL OF AUSTIN,3801 N LAMAR BLVD,,Austin,Travis,TX,78756,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,72,24.0,2022-01-19T00:00:00.000,POINT (-97.74249 30.306086),
ST DAVIDS MEDICAL CENTER,919 E 32ND ST,,Austin,Travis,TX,78705,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,120,48.0,2022-01-27T00:00:00.000,POINT (-97.72587 30.290447),
ST DAVIDS NORTH AUSTIN MED CTR,12221 MOPAC EXP NORTH,Attn Pharmacy Department,Austin,Travis,TX,78758,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,144,100.0,2022-02-01T00:00:00.000,POINT (-97.708006 30.412252),
ST DAVIDS SOUTH AUSTIN MED CTR,901 W Ben White Blvd,Attn: Pharmacy,Austin,Travis,TX,78704,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,120,147.0,2022-02-01T00:00:00.000,POINT (-97.774344 30.227291),
TEXAS ONCOLOGY AUSTIN CENTRAL,6204 Balcones Drive,Pharmacy Second Floor,Austin,Travis,TX,78731,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,72,59.0,2022-02-01T00:00:00.000,POINT (-97.75321 30.34349),
TEXAS ONCOLOGY AUSTIN MIDTOWN,901 W 38TH ST STE 200,,Austin,Travis,TX,78705,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-20T00:00:00.000,72,69.0,2022-02-02T00:00:00.000,POINT (-97.742288 30.304828),
TEXAS ONCOLOGY AUSTIN NORTH,12221 Renfert Way,STE 300,Austin,Travis,TX,78758,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,72,57.0,2022-02-02T00:00:00.000,POINT (-97.704243 30.41195),
TEXAS ONCOLOGY AUSTIN SOUTH,4101 JAMES CASEY ST,250,Austin,Travis,TX,78745,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,72,67.0,2022-02-01T00:00:00.000,POINT (-97.773736 30.226124),
NORTH HOUSTON CANCER CLINICS HUNSTV,3233 WOODWARD DR,,Huntsville,Walker,TX,77340,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-27T00:00:00.000,168,129.0,2022-02-03T00:00:00.000,POINT (-95.561541 30.693737),
DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON RD,,Laredo,Webb,TX,78045,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,120,,,POINT (-99.47629 27.607181),
LAREDO MEDICAL CENTER,1700 E Saunders St,attn: Pharmacy,Laredo,Webb,TX,78041,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,192,144.0,2022-01-25T00:00:00.000,POINT (-99.478111 27.530604),
TEXAS ONCOLOGY WICHITA FALLS,5400 KELL BLVD,,Wichita Falls,Wichita,TX,76310,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-20T00:00:00.000,72,72.0,2022-01-27T00:00:00.000,POINT (-98.578795 33.872379),
TEXAS ONCOLOGY CEDAR PARK,1401 MEDICAL PKWY BLDG C,200,Cedar Park,Williamson,TX,78613,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,72,64.0,2022-01-28T00:00:00.000,POINT (-97.812755 30.53109),
ST DAVIDS GEORGETOWN HOSPITAL PHARM,2000 SCENIC DR,ATTN PHARMACY,Georgetown,Williamson,TX,78626,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,120,120.0,2022-01-26T00:00:00.000,POINT (-97.687511 30.626477),
ST DAVIDS ROUND ROCK MEDICAL CENTER,2400 ROUND ROCK AVE,,Round Rock,Williamson,TX,78681,0310-7442-02,Evusheld,2022-01-23T00:00:00.000,2022-01-26T00:00:00.000,120,120.0,2022-02-01T00:00:00.000,POINT (-97.712468 30.509309),
TEXAS ONCOLOGY ROUND ROCK,2410 ROUND ROCK AVENUE,150,Round Rock,Williamson,TX,78681,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-20T00:00:00.000,72,,2022-02-01T00:00:00.000,POINT (-97.713839 30.5088),
Utah Cancer Specialists - IMC,5131 S Cottonwood Street,Level 2,Murray,Salt Lake,UT,84107,0310-7442-02,Evusheld,2022-02-02T00:00:00.000,,48,27.0,2022-02-03T00:00:00.000,,
Primary Childrens Hospital,100 N Mario Capecchi Dr,,Salt Lake City,Salt Lake,UT,84113,0310-7442-02,Evusheld,2022-01-17T00:00:00.000,2022-01-20T00:00:00.000,48,8.0,2022-02-04T00:00:00.000,POINT (-111.84032 40.771298),1235148594.0
U OF U HOSPITAL,50 N MEDICAL DR,A-090,Salt Lake City,Salt Lake,UT,84132,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,480,297.0,2022-02-03T00:00:00.000,POINT (-111.837022 40.772019),
U OF U HUNTSMAN CANCER CENTER,1950 CIRCLE OF HOPE,N2545,Salt Lake City,Salt Lake,UT,84112,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-01-21T00:00:00.000,456,173.0,2022-02-03T00:00:00.000,,
Utah Cancer Specialists Cancer Cent,3838 S 700 E #100,,Salt Lake City,Salt Lake,UT,84106,0310-7442-02,Evusheld,2022-02-02T00:00:00.000,2022-01-20T00:00:00.000,192,87.0,2022-02-03T00:00:00.000,POINT (-111.87139 40.687666),
Utah Cancer Specialists SLC Clinic,389 S 900 E,#100,Salt Lake City,Salt Lake,UT,84102,0310-7442-02,Evusheld,2022-01-17T00:00:00.000,2022-01-20T00:00:00.000,144,65.0,2022-02-03T00:00:00.000,POINT (-111.86533 40.761013),
"V19 660 Salt Lake City, UT",500 FOOTHILL BLVD,,Salt Lake City,Salt Lake,UT,84148,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-13T00:00:00.000,24,,,POINT (-111.841289 40.758439),
Utah Navajo Health System Blanding,910 South 300 West,,Blanding,San Juan,UT,84511,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-26T00:00:00.000,24,,,POINT (-109.483417 37.612537),
UO Fort Duchesne IHS,6932 E 1400 S,,Fort Duchesne,Uintah,UT,84026,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2022-01-13T00:00:00.000,24,24.0,2022-01-13T00:00:00.000,POINT (-109.858867 40.281671),
ASHLEY REGIONAL MEDICAL CENTER,150 W 100 N,,Vernal,Uintah,UT,84078,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-02-01T00:00:00.000,48,48.0,2022-02-03T00:00:00.000,POINT (-109.531564 40.457124),1447296249.0
Revere Health Allergy andImmunology,159 North,400 west b-8,Orem,Utah,UT,84057,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-02-01T00:00:00.000,120,118.0,2022-02-04T00:00:00.000,POINT (-112.459141 40.603491),1538397518.0
Utah Cancer Specialists ? Provo,395 W Cougar Blvd,Ste 104,Provo,Utah,UT,84604,0310-7442-02,Evusheld,2022-01-17T00:00:00.000,2022-01-20T00:00:00.000,72,102.0,2022-02-03T00:00:00.000,POINT (-111.66525 40.250563),
Utah Cancer Specialists ? Ogden,425 E 5350 S,Ste 101,Ogden,Weber,UT,84405,0310-7442-02,Evusheld,2022-01-17T00:00:00.000,2022-01-20T00:00:00.000,72,20.0,2022-02-03T00:00:00.000,POINT (-111.969907 41.165995),
SENTARA MARTHA JEFFERSON HOSP,500 Martha Jefferson Drive,Attention: INPATIENT PHARMACY,Charlottesville,Albemarle,VA,22911,0310-7442-02,Evusheld,2022-01-19T00:00:00.000,2022-01-25T00:00:00.000,144,,,POINT (-78.441853 38.023969),
Prestons Pharmacy INC,5101 Langston Blvd,,Arlington,Arlington,VA,22207,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,72,,,,
VIRGINIA HOSPITAL CENTER,1701 N. George Mason Drive,,Arlington,Arlington,VA,22205,0310-7442-02,Evusheld,2022-01-19T00:00:00.000,2022-01-25T00:00:00.000,96,48.0,2022-01-06T00:00:00.000,POINT (-77.128648 38.889069),
AUGUSTA HEALTH,78 MEDICAL CENTER DRIVE,,Fishersville,Augusta,VA,22939,0310-7442-02,Evusheld,2021-12-22T00:00:00.000,2021-12-28T00:00:00.000,96,76.0,2022-02-03T00:00:00.000,POINT (-78.986764 38.093033),
UVA HEALTH SYSTEM,1215 Lee St,ATTN: Inpatient Pharmacy,Charlottesville,Charlottesville City,VA,22908,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-01-27T00:00:00.000,768,48.0,2022-01-03T00:00:00.000,POINT (-78.498845 38.031998),
CHESAPEAKE REGIONAL HEALTHCARE,736 N Battlefield BLVD,,Chesapeake,Chesapeake City,VA,23320,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,24,24.0,2022-02-01T00:00:00.000,POINT (-76.244828 36.746111),
BON SECOURS - ST FRANCIS MED CTR,13710 ST. FRANCIS BLVD,,Midlothian,Chesterfield,VA,23114,0310-7442-02,Evusheld,2021-12-22T00:00:00.000,2021-12-28T00:00:00.000,24,,,POINT (-77.659056 37.466398),1447212592.0
INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD.,INPATIENT PHARMACY-ED BASEMENT,Falls Church,Fairfax,VA,22042,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,336,278.0,2022-01-25T00:00:00.000,POINT (-77.225833 38.857674),
My Drs Pharmacy,412 Elden St,,Herndon,Fairfax,VA,20170,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-01-13T00:00:00.000,48,,,POINT (-77.37537 38.967868),
PRIME HEALTH,1035 STERLING RD STE 104,,Herndon,Fairfax,VA,20170,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-28T00:00:00.000,24,,,POINT (-77.395904 38.96878),1902067655.0
KP TYSONS CORNER FAM PRCTC OP CLIN,8008 WESTPARK DRIVE,,Mclean,Fairfax,VA,22102,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-20T00:00:00.000,24,24.0,2022-02-03T00:00:00.000,POINT (-77.224374 38.928607),1700159035.0
VIRGINIA CANCER SPECIALISTS,8613 LEE HIGHWAY,Attn: Pharmacy,Fairfax,Fairfax City,VA,22031,0310-7442-02,Evusheld,2022-01-18T00:00:00.000,2022-01-25T00:00:00.000,96,96.0,2022-01-25T00:00:00.000,POINT (-77.242288 38.873306),1053847293.0
PRIMARY AND URGENT CARE,2306 Plank Road,suite 100,Fredericksburg,Fredericksburg City,VA,22401,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,,24,,,POINT (-77.498522 38.296178),
TWIN COUNTY REGIONAL HOSP,Twin County Regional HLTHCR PHARMAC,200 Hospital Drive,Galax,Galax City,VA,24333,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2022-01-13T00:00:00.000,24,,,,
SENTARA HALIFAX REGIONAL HOSPITAL,2204 WILBORN AVENUE,INPATIENT PHARMACY,South Boston,Halifax,VA,24592,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2022-01-13T00:00:00.000,24,12.0,2022-01-24T00:00:00.000,POINT (-78.913002 36.713106),
SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,INPATIENT PHARMACY,Hampton,Hampton City,VA,23666,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2022-01-13T00:00:00.000,48,48.0,2022-02-04T00:00:00.000,POINT (-76.392331 37.056027),
SENTARA RMH MEDICAL CENTER,2010 HEALTH CAMPUS DR,INPATIENT PHARMACY,Harrisonburg,Harrisonburg City,VA,22801,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-27T00:00:00.000,408,382.0,2022-02-02T00:00:00.000,POINT (-78.858352 38.406103),
AMBER PHARMACY RICHMOND,6605 W BROAD ST,Suite 110,Richmond,Henrico,VA,23230,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-01-11T00:00:00.000,120,91.0,2022-02-03T00:00:00.000,POINT (-77.519144 37.602229),1184283582.0
INFUSION SOLUTIONS LLC - N358,7110 FOREST AVENUE SUITE 203B,,Richmond,Henrico,VA,23226,0310-7442-02,Evusheld,2021-12-28T00:00:00.000,2022-01-05T00:00:00.000,264,244.0,2022-01-26T00:00:00.000,POINT (-77.527804 37.604944),
SENTARA SWRMC OP PHARMACY,100 Sentara Circle,,Williamsburg,James City,VA,23188,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2022-01-13T00:00:00.000,48,,,POINT (-76.742161 37.335033),
RAPPAHANNOCK GENERAL HOSP,101 Harris Road -- Pharmacy,,Kilmarnock,Lancaster,VA,22482,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-02-01T00:00:00.000,24,22.0,2022-02-03T00:00:00.000,POINT (-76.38978 37.700305),1699125526.0
TED PHARMACY,24585 Stone Carver Dr,STE 175,Aldie,Loudoun,VA,20105,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2022-01-13T00:00:00.000,120,48.0,2022-01-07T00:00:00.000,POINT (-77.553153 38.93797),1659860500.0
Intravene LLC,2215 Landover Place,,Lynchburg,Lynchburg City,VA,24501,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,,96,,,POINT (-79.175437 37.4121),1285902890.0
VCU HEALTH COMM MEMORIAL HOSP,1755 North Mecklenburg Ave,,South Hill,Mecklenburg,VA,23970,0310-7442-02,Evusheld,2021-12-22T00:00:00.000,2021-12-28T00:00:00.000,24,,,POINT (-78.104106 36.747656),
RIVERSIDE REGIONAL MEDICAL CTR,500 J CLYDE MORRIS BLVD,ATTN:  INPATIENT PHARMACY,Newport News,Newport News City,VA,23601,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2022-01-13T00:00:00.000,72,,,POINT (-76.4854 37.06389),
VIRGINIA PHARMACEUTICAL SERVICES,11832 Canon Blvd,Suite A,Newport News,Newport News City,VA,23606,0310-7442-02,Evusheld,2021-12-22T00:00:00.000,2021-12-28T00:00:00.000,96,,,POINT (-76.471506 37.089722),
CHILDRENS HOSP OF KINGS DAUGH,601 Childrens Lane,,Norfolk,Norfolk City,VA,23507,0310-7442-02,Evusheld,2022-01-13T00:00:00.000,2022-01-20T00:00:00.000,72,,,POINT (-76.301334 36.861834),1912919481.0
SENTARA LEIGH HOSPITAL,830 KEMPSVILLE RD,INPATIENT PHARMACY,Norfolk,Norfolk City,VA,23502,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-02-03T00:00:00.000,120,,,POINT (-76.19171 36.850644),
SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DRIVE,,Norfolk,Norfolk City,VA,23507,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-02-03T00:00:00.000,96,144.0,2022-01-27T00:00:00.000,POINT (-76.304859 36.862045),
"JT POTTER, JR, MD, PC",611 Trent St NE,,Norton,Norton City,VA,24273,0310-7442-02,Evusheld,2021-12-28T00:00:00.000,2022-01-05T00:00:00.000,48,,,POINT (-82.606446 36.940095),
CREWE MEDICAL CENTER INC,12522 W COLONIAL TRAIL HWY,,Crewe,Nottoway,VA,23930,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,24,,2021-12-16T00:00:00.000,POINT (-78.106813 37.15936),1487730362.0
SENTARA NORTHERN VA MC,2300 OPITZ BOULEVARD,INPATIENT PHARMACY,Woodbridge,Prince William,VA,22191,0310-7442-02,Evusheld,2022-01-19T00:00:00.000,2022-01-25T00:00:00.000,96,72.0,2022-02-02T00:00:00.000,POINT (-77.284211 38.634953),
BON SECOURS RICHMOND COMM HOSP,1500 NORTH 28TH STREET,Inpatient Pharmacy,Richmond,Richmond City,VA,23223,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-27T00:00:00.000,48,,,POINT (-77.406391 37.540126),1366404428.0
VCU HEALTH SYSTEM,1250 EAST MARSHALL STREET,"PHARMACY STOREROOM, B-328",Richmond,Richmond City,VA,23298,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-01-25T00:00:00.000,192,16.0,2022-01-28T00:00:00.000,POINT (-77.42988 37.539755),
CARILION ROANOKE MEM HOSP,1906 Belleview Avenue,,Roanoke,Roanoke City,VA,24014,0310-7442-02,Evusheld,2021-12-28T00:00:00.000,2022-01-05T00:00:00.000,192,192.0,2022-02-04T00:00:00.000,POINT (-79.942297 37.252046),
FRIENDSHIP PHCY INC,327 Hershberger Rd,,Roanoke,Roanoke City,VA,24012,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-28T00:00:00.000,24,24.0,2022-01-29T00:00:00.000,POINT (-79.94277 37.32242),1992781355.0
OMNICARE OF HARRISONBURG,1585 Red Oak Street,,Harrisonburg,Rockingham,VA,22802,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,48,,,POINT (-78.867983 38.473938),1508964925.0
BALLAD HLTH RUSSELL CO HOSP,58 CARROLL STREET,,Lebanon,Russell,VA,24266,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,,24,,,POINT (-82.07844 36.898988),
VALLEY HLTH - SHENANDOAH MEM HOSP,759 S. MAIN ST,PHARMACY,Woodstock,Shenandoah,VA,22664,0310-7442-02,Evusheld,2022-01-07T00:00:00.000,2022-01-18T00:00:00.000,24,,,POINT (-78.513714 38.871837),
HEMATOLOGY/ONC ASSC-FREDERICKSBURG,4501 Empire Court,,Fredericksburg,Spotsylvania,VA,22408,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-02-01T00:00:00.000,120,,,POINT (-77.490857 38.250118),1952331829.0
SENTARA OBICI HOSPITAL,2800 Godwin Blvd,Inpatient Pharmacy,Suffolk,Suffolk City,VA,23434,0310-7442-02,Evusheld,2022-01-19T00:00:00.000,2022-01-25T00:00:00.000,24,24.0,2022-01-26T00:00:00.000,POINT (-76.583413 36.773058),
Hopkins Medical Association,460 Front Street,,Richlands,Tazewell,VA,24641,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,48,23.0,2022-01-25T00:00:00.000,POINT (-81.782978 37.092514),
SENTARA INDEPENDENCE,800 INDEPENDENCE BLVD 2ND FL,,Virginia Beach,Virginia Beach City,VA,23455,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-02-03T00:00:00.000,72,,,POINT (-76.132708 36.867747),
SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DR,INPATIENT PHARMACY,Virginia Beach,Virginia Beach City,VA,23456,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-27T00:00:00.000,72,72.0,2022-01-28T00:00:00.000,POINT (-76.097609 36.775925),
SENTARA VIRGINIA BEACH GENERAL HOSP,1060 FIRST COLONIAL ROAD,,Virginia Beach,Virginia Beach City,VA,23454,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,48,48.0,2022-02-04T00:00:00.000,POINT (-76.028381 36.864242),
BALLAD HLTH JOHNSTON MEM HOSP,16000 JOHNSTON MEMORIAL DR,PHARMACY DEPARTMENT,Abingdon,Washington,VA,24211,0310-7442-02,Evusheld,2021-12-28T00:00:00.000,2022-01-05T00:00:00.000,24,22.0,2022-01-31T00:00:00.000,POINT (-81.90856 36.72067),
Michaels Pharmacy,101 Charwood Dr,,Abingdon,Washington,VA,24210,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-27T00:00:00.000,48,,,POINT (-82.004684 36.701731),
WINCHESTER MED CTR INC,1840 AMHERST ST,,Winchester,Winchester City,VA,22601,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-27T00:00:00.000,48,24.0,2022-01-04T00:00:00.000,POINT (-78.193088 39.1916),
THE HEALTH WAGON WISE,208W Front Street,,Coeburn,Wise,VA,24230,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,96,,,POINT (-82.472039 36.942095),
CAVALIER PHARMACY,301 CHURCH ST,301 CHURCH ST,Wise,Wise,VA,24293,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,72,,,POINT (-82.781223 36.908321),
Juan Luis Hospital Medical Center,4007 Estate Diamond Ruby,,Christiansted,Saint Croix,VI,00820,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-26T00:00:00.000,48,,,POINT (-64.752261 17.733184),
Schneider Regional Medical Center,9048 Sugar Estate,,St. Thomas,Saint Thomas,VI,00802,0310-7442-02,Evusheld,2022-01-31T00:00:00.000,2022-02-02T00:00:00.000,120,,,,
UVMHN PORTER MEDICAL CENTER,115 PORTER DRIVE,,Middlebury,Addison,VT,05753,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,,24,,,POINT (-73.16958 43.999396),
SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,,Bennington,Bennington,VT,05201,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-26T00:00:00.000,144,111.0,2022-02-04T00:00:00.000,POINT (-73.206861 42.873275),
NVRH HOSPITAL,1315 Hospital Drive,Attn-Pharmacy,St Johnsbury,Caledonia,VT,05819,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-26T00:00:00.000,120,105.0,2022-02-04T00:00:00.000,POINT (-72.009665 44.445266),
UVM Medical Center (Pharmacy),111 Colchester Avenue,inpatient Pharmacy,Burlington,Chittenden,VT,05401,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-01-26T00:00:00.000,360,153.0,2022-02-04T00:00:00.000,POINT (-73.19633 44.480715),
RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN STREET,Inpatient Pharmacy,Rutland,Rutland,VT,05701,0310-7442-02,Evusheld,2022-01-18T00:00:00.000,2022-01-20T00:00:00.000,144,133.0,2022-02-04T00:00:00.000,POINT (-72.956602 43.59909),
UVMHN Central Vermont Medical Cntr,130 Fisher Road,,Berlin,Washington,VT,05602,0310-7442-02,Evusheld,2022-02-02T00:00:00.000,2022-02-01T00:00:00.000,48,,,POINT (-72.561298 44.21957),
GRACE COTTAGE HOSPITAL,185 Grafton RD,,Townshend,Windham,VT,05353,0310-7442-02,Evusheld,2022-02-02T00:00:00.000,,24,,,POINT (-72.667639 43.048532),
TRI-STATE MEMORIAL HOSPITAL,1221 Highland Ave,,Clarkston,Asotin,WA,99403,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,24,,,POINT (-117.054507 46.40364),
KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,Attn: Pharmacy,Richland,Benton,WA,99352,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-13T00:00:00.000,48,48.0,2022-02-03T00:00:00.000,POINT (-119.281121 46.280462),
WENATCHEE VALLEY HOSPITAL AND CLINI,820 N CHELAN AVE,ATTN: 4TH FLOOR INPATIENT PHARMACY,Wenatchee,Chelan,WA,98801,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-27T00:00:00.000,48,48.0,2022-01-31T00:00:00.000,POINT (-120.321983 47.433566),1669719688.0
